link,Loại hình nhà ở,Số phòng ngủ,Hướng nhà,Giá(tỷ đồng),Giá/m²(triệu đồng),Diện tích,Vị trí,Ngày
https://www.nhatot.com/mua-ban-nha-dat-quan-ha-dong-ha-noi/126201230.htm,"Nhà mặt phố, mặt tiền",4,Chưa xác định,4.567,131.0,35.0,Hà Đông,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/126201228.htm,"Nhà ngõ, hẻm",6,Chưa xác định,8.65,192.0,45.0,Đống Đa,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/126201149.htm,Nhà phố liền kề,9,Chưa xác định,11.8,236.0,50.0,Hoàng Mai,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/126201124.htm,"Nhà ngõ, hẻm",5,Chưa xác định,8.35,127.0,66.0,Đống Đa,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-long-bien-ha-noi/126201074.htm,"Nhà ngõ, hẻm",3,Chưa xác định,6.3,203.0,31.0,Long Biên,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-cau-giay-ha-noi/126201035.htm,"Nhà ngõ, hẻm",3,Chưa xác định,9.35,275.0,34.0,Cầu Giấy,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-bac-tu-liem-ha-noi/126201005.htm,"Nhà ngõ, hẻm",4,Chưa xác định,9.0,243.0,37.0,Bắc Từ Liêm,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/126201003.htm,"Nhà mặt phố, mặt tiền",1,Chưa xác định,16.2,312.0,52.0,Hoàng Mai,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-tay-ho-ha-noi/126200959.htm,"Nhà ngõ, hẻm",8,Chưa xác định,11.0,220.0,50.0,Tây Hồ,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/126160332.htm#px=SR-special_display_ad-[PO-1][PL-default],"Nhà ngõ, hẻm",10,Đông Nam,22.8,240.0,95.0,Hoàng Mai,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/126200907.htm#px=SR-special_display_ad-[PO-1][PL-default],"Nhà ngõ, hẻm",2,Chưa xác định,5.58,192.0,29.0,Đống Đa,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/126200883.htm,"Nhà ngõ, hẻm",3,Chưa xác định,7.45,186.0,40.0,Đống Đa,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/126200867.htm,"Nhà mặt phố, mặt tiền",3,Chưa xác định,5.7,114.0,50.0,Hoàng Mai,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/126200846.htm,"Nhà ngõ, hẻm",4,Chưa xác định,11.2,187.0,60.0,Hoàng Mai,2025-07-14
https://www.nhatot.com/mua-ban-dat-quan-ba-dinh-ha-noi/126200817.htm,Đất thổ cư,0,Chưa xác định,1.45,21.0,70.0,Ba Đình,2025-07-14
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-dong-da-ha-noi/126200792.htm#px=SR-special_display_ad-[PO-1][PL-default],"Tập thể, cư xá",2,Chưa xác định,2.96,59.0,50.0,Đống Đa,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-ba-dinh-ha-noi/126200772.htm,"Nhà ngõ, hẻm",2,Chưa xác định,7.1,237.0,30.0,Ba Đình,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/126200766.htm,"Nhà ngõ, hẻm",4,Chưa xác định,15.25,218.0,70.0,Đống Đa,2025-07-14
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-cau-giay-ha-noi/126200730.htm,"Tập thể, cư xá",1,Chưa xác định,2.98,54.0,55.0,Cầu Giấy,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/126200718.htm,"Nhà ngõ, hẻm",3,Chưa xác định,6.0,128.0,47.0,Hoàng Mai,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-long-bien-ha-noi/126200711.htm,"Nhà ngõ, hẻm",4,Chưa xác định,9.0,250.0,36.0,Long Biên,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-cau-giay-ha-noi/126200610.htm,"Nhà ngõ, hẻm",4,Chưa xác định,16.3,362.0,45.0,Cầu Giấy,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/126200576.htm,"Nhà ngõ, hẻm",6,Chưa xác định,7.0,171.0,41.0,Đống Đa,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/126200461.htm,"Nhà mặt phố, mặt tiền",4,Chưa xác định,50.5,337.0,150.0,Đống Đa,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/126200362.htm,"Nhà mặt phố, mặt tiền",4,Chưa xác định,7.8,520.0,15.0,Đống Đa,2025-07-14
https://www.nhatot.com/mua-ban-dat-quan-bac-tu-liem-ha-noi/126159566.htm,Đất thổ cư,0,Chưa xác định,5.5,100.0,55.0,Bắc Từ Liêm,2025-07-14
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-bac-tu-liem-ha-noi/125434887.htm,Chung cư,2,Chưa xác định,8.4,99.0,85.0,Bắc Từ Liêm,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/126200282.htm,"Nhà ngõ, hẻm",3,Nam,6.45,258.0,25.0,Thanh Xuân,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/126200272.htm,"Nhà ngõ, hẻm",3,Chưa xác định,8.1,180.0,45.0,Đống Đa,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/126200161.htm,"Nhà ngõ, hẻm",3,Chưa xác định,8.7,193.0,45.0,Đống Đa,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/126200152.htm,"Nhà ngõ, hẻm",4,Chưa xác định,8.4,165.0,51.0,Đống Đa,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-hai-ba-trung-ha-noi/126200035.htm,"Nhà ngõ, hẻm",4,Chưa xác định,7.6,195.0,39.0,Hai Bà Trưng,2025-07-14
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-long-bien-ha-noi/126200034.htm,Chung cư,2,Tây Bắc,4.15,68.0,61.0,Long Biên,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-ba-dinh-ha-noi/126200020.htm,"Nhà ngõ, hẻm",4,Chưa xác định,7.0,163.0,43.0,Ba Đình,2025-07-14
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-hoang-mai-ha-noi/126178180.htm#px=SR-special_display_ad-[PO-1][PL-default],Chung cư,3,Chưa xác định,4.88,54.0,90.0,Hoàng Mai,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-long-bien-ha-noi/126199870.htm,"Nhà ngõ, hẻm",3,Chưa xác định,5.8,149.0,39.0,Long Biên,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-bac-tu-liem-ha-noi/123466324.htm,"Nhà ngõ, hẻm",4,Đông Bắc,5.75,128.0,45.0,Bắc Từ Liêm,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-long-bien-ha-noi/126199781.htm#px=SR-special_display_ad-[PO-1][PL-default],"Nhà ngõ, hẻm",3,Chưa xác định,12.5,347.0,36.0,Long Biên,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/126199683.htm,"Nhà ngõ, hẻm",8,Chưa xác định,10.5,276.0,38.0,Đống Đa,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-long-bien-ha-noi/126199614.htm,"Nhà ngõ, hẻm",4,Chưa xác định,7.9,152.0,52.0,Long Biên,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-ha-dong-ha-noi/125562118.htm,"Nhà ngõ, hẻm",3,Chưa xác định,5.3,151.0,35.0,Hà Đông,2025-07-14
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-dong-da-ha-noi/126199556.htm#px=SR-special_display_ad-[PO-1][PL-default],"Tập thể, cư xá",2,Chưa xác định,2.95,51.0,58.0,Đống Đa,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-hai-ba-trung-ha-noi/126199444.htm,"Nhà ngõ, hẻm",10,Chưa xác định,6.2,155.0,40.0,Hai Bà Trưng,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-huyen-dong-anh-ha-noi/126199426.htm,"Nhà ngõ, hẻm",3,Chưa xác định,3.0,100.0,30.0,Đông Anh,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/126199362.htm,"Nhà ngõ, hẻm",4,Chưa xác định,5.8,145.0,40.0,Hoàng Mai,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-hai-ba-trung-ha-noi/124688301.htm,"Nhà ngõ, hẻm",3,Chưa xác định,9.98,263.0,38.0,Hai Bà Trưng,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-long-bien-ha-noi/125852420.htm#px=SR-special_display_ad-[PO-1][PL-default],"Nhà ngõ, hẻm",5,Chưa xác định,22.8,292.0,78.0,Long Biên,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-huyen-dong-anh-ha-noi/124292523.htm#px=SR-special_display_ad-[PO-1][PL-default],"Nhà ngõ, hẻm",2,Chưa xác định,2.95,59.0,50.0,Đông Anh,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-huyen-dong-anh-ha-noi/124351285.htm#px=SR-special_display_ad-[PO-1][PL-default],"Nhà ngõ, hẻm",3,Chưa xác định,4.1,103.0,40.0,Đông Anh,2025-07-14
https://www.nhatot.com/mua-ban-dat-huyen-dong-anh-ha-noi/124566715.htm#px=SR-special_display_ad-[PO-1][PL-default],Đất thổ cư,0,Chưa xác định,5.65,77.0,73.0,Đông Anh,2025-07-14
https://www.nhatot.com/mua-ban-dat-huyen-dong-anh-ha-noi/124362686.htm#px=SR-special_display_ad-[PO-1][PL-default],Đất thổ cư,0,Chưa xác định,3.8,70.0,54.0,Đông Anh,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-huyen-dong-anh-ha-noi/126199267.htm,"Nhà ngõ, hẻm",2,Chưa xác định,4.6,102.0,45.0,Đông Anh,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/126199232.htm,"Nhà ngõ, hẻm",5,Chưa xác định,14.0,233.0,60.0,Thanh Xuân,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/126199154.htm,"Nhà mặt phố, mặt tiền",4,Chưa xác định,20.99,404.0,52.0,Thanh Xuân,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/126198835.htm,"Nhà ngõ, hẻm",2,Chưa xác định,11.0,200.0,55.0,Hoàng Mai,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/126198796.htm,"Nhà mặt phố, mặt tiền",4,Chưa xác định,13.0,171.0,76.0,Hoàng Mai,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/125402295.htm,"Nhà ngõ, hẻm",8,Chưa xác định,14.5,207.0,70.0,Đống Đa,2025-07-14
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-dong-da-ha-noi/125402507.htm,"Căn hộ dịch vụ, mini",10,Chưa xác định,17.5,233.0,75.0,Đống Đa,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/121794188.htm,"Nhà ngõ, hẻm",4,Chưa xác định,6.8,142.0,48.0,Đống Đa,2025-07-14
https://www.nhatot.com/mua-ban-dat-huyen-thuong-tin-ha-noi/126198580.htm#px=SR-special_display_ad-[PO-1][PL-default],Đất thổ cư,0,Chưa xác định,2.5,56.0,45.0,Thường Tín,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-ha-dong-ha-noi/126198583.htm#px=SR-special_display_ad-[PO-1][PL-default],Nhà phố liền kề,6,Chưa xác định,25.8,258.0,100.0,Hà Đông,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-cau-giay-ha-noi/126198555.htm,"Nhà ngõ, hẻm",4,Chưa xác định,5.0,109.0,46.0,Cầu Giấy,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-ba-dinh-ha-noi/126198502.htm#px=SR-special_display_ad-[PO-1][PL-default],"Nhà mặt phố, mặt tiền",6,Chưa xác định,21.5,326.0,66.0,Ba Đình,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-nam-tu-liem-ha-noi/126198492.htm,"Nhà ngõ, hẻm",4,Chưa xác định,8.12,140.0,58.0,Nam Từ Liêm,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/126198490.htm,"Nhà ngõ, hẻm",2,Chưa xác định,3.6,113.0,32.0,Hoàng Mai,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/126198445.htm,"Nhà ngõ, hẻm",2,Chưa xác định,14.0,233.0,60.0,Thanh Xuân,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/126198351.htm,"Nhà ngõ, hẻm",4,Chưa xác định,15.5,258.0,60.0,Hoàng Mai,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/126198233.htm,"Nhà ngõ, hẻm",4,Chưa xác định,6.35,181.0,35.0,Hoàng Mai,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/126198219.htm,"Nhà ngõ, hẻm",3,Chưa xác định,9.5,297.0,32.0,Đống Đa,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-tay-ho-ha-noi/126198198.htm,"Nhà ngõ, hẻm",8,Chưa xác định,10.0,250.0,40.0,Tây Hồ,2025-07-14
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-ba-dinh-ha-noi/126198161.htm#px=SR-special_display_ad-[PO-1][PL-default],"Căn hộ dịch vụ, mini",10,Chưa xác định,29.0,319.0,91.0,Ba Đình,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/126198088.htm,"Nhà ngõ, hẻm",3,Chưa xác định,13.36,371.0,36.0,Thanh Xuân,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/126198056.htm,"Nhà ngõ, hẻm",6,Tây Bắc,20.1,457.0,44.0,Đống Đa,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/126198051.htm,"Nhà ngõ, hẻm",4,Chưa xác định,8.3,208.0,40.0,Thanh Xuân,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-ha-dong-ha-noi/126197989.htm,"Nhà ngõ, hẻm",4,Chưa xác định,6.75,205.0,33.0,Hà Đông,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-ha-dong-ha-noi/126197907.htm,"Nhà ngõ, hẻm",3,Đông Nam,6.95,232.0,30.0,Hà Đông,2025-07-14
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-hai-ba-trung-ha-noi/123017457.htm,Chung cư,2,Chưa xác định,0.9,16.0,58.0,Hai Bà Trưng,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-huyen-dong-anh-ha-noi/126197806.htm,"Nhà ngõ, hẻm",4,Chưa xác định,4.5,100.0,45.0,Đông Anh,2025-07-14
https://www.nhatot.com/mua-ban-dat-huyen-thanh-tri-ha-noi/126197792.htm,Đất thổ cư,0,Chưa xác định,2.5,53.0,47.0,Thanh Trì,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-hai-ba-trung-ha-noi/126197767.htm,"Nhà ngõ, hẻm",3,Chưa xác định,6.25,208.0,30.0,Hai Bà Trưng,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/120646894.htm,"Nhà ngõ, hẻm",4,Chưa xác định,6.565,182.0,36.0,Đống Đa,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/120004241.htm,"Nhà ngõ, hẻm",3,Chưa xác định,6.46,196.0,33.0,Đống Đa,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/119565543.htm,"Nhà ngõ, hẻm",5,Chưa xác định,7.2,171.0,42.0,Đống Đa,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-ha-dong-ha-noi/124787450.htm,"Nhà ngõ, hẻm",4,Chưa xác định,3.15,62.0,51.0,Hà Đông,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-ha-dong-ha-noi/124577680.htm,"Nhà ngõ, hẻm",3,Chưa xác định,3.2,97.0,33.0,Hà Đông,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-huyen-chuong-my-ha-noi/126197610.htm,"Nhà ngõ, hẻm",4,Chưa xác định,3.3,80.0,41.0,Chương Mỹ,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-cau-giay-ha-noi/124791521.htm#px=SR-special_display_ad-[PO-1][PL-default],"Nhà ngõ, hẻm",4,Chưa xác định,12.0,218.0,55.0,Cầu Giấy,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-ha-dong-ha-noi/126197467.htm,"Nhà ngõ, hẻm",4,Chưa xác định,7.7,233.0,33.0,Hà Đông,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-tay-ho-ha-noi/125773030.htm#px=SR-special_display_ad-[PO-1][PL-default],"Nhà ngõ, hẻm",2,Chưa xác định,4.95,198.0,25.0,Tây Hồ,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-tay-ho-ha-noi/124791354.htm#px=SR-special_display_ad-[PO-1][PL-default],"Nhà ngõ, hẻm",4,Chưa xác định,9.8,169.0,58.0,Tây Hồ,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-tay-ho-ha-noi/125535840.htm#px=SR-special_display_ad-[PO-1][PL-default],"Nhà ngõ, hẻm",4,Chưa xác định,14.2,237.0,60.0,Tây Hồ,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-ba-dinh-ha-noi/125317786.htm#px=SR-special_display_ad-[PO-1][PL-default],"Nhà ngõ, hẻm",5,Chưa xác định,10.5,202.0,52.0,Ba Đình,2025-07-14
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-thanh-xuan-ha-noi/126197450.htm,Chung cư,2,Chưa xác định,2.18,42.0,52.0,Thanh Xuân,2025-07-14
https://www.nhatot.com/mua-ban-dat-huyen-dong-anh-ha-noi/126197357.htm,Đất thổ cư,0,Chưa xác định,35.0,194.0,180.0,Đông Anh,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-hai-ba-trung-ha-noi/126197316.htm,"Nhà ngõ, hẻm",3,Chưa xác định,7.2,176.0,41.0,Hai Bà Trưng,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/126197298.htm,"Nhà mặt phố, mặt tiền",6,Chưa xác định,21.3,410.0,52.0,Thanh Xuân,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-bac-tu-liem-ha-noi/126197294.htm,"Nhà mặt phố, mặt tiền",4,Tây Nam,5.9,61.0,96.0,Bắc Từ Liêm,2025-07-14
https://www.nhatot.com/mua-ban-dat-huyen-me-linh-ha-noi/126197274.htm,Đất thổ cư,0,Chưa xác định,11.0,112.0,98.0,Mê Linh,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/126197252.htm,"Nhà mặt phố, mặt tiền",9,Chưa xác định,57.5,483.0,119.0,Đống Đa,2025-07-14
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-thanh-xuan-ha-noi/126197220.htm,"Căn hộ dịch vụ, mini",2,Chưa xác định,1.73,33.0,52.0,Thanh Xuân,2025-07-14
https://www.nhatot.com/mua-ban-dat-huyen-me-linh-ha-noi/126197212.htm,Đất thổ cư,0,Chưa xác định,2.8,60.0,47.0,Mê Linh,2025-07-14
https://www.nhatot.com/mua-ban-dat-quan-ha-dong-ha-noi/126197189.htm,Đất thổ cư,0,Chưa xác định,12.4,234.0,53.0,Hà Đông,2025-07-14
https://www.nhatot.com/mua-ban-dat-huyen-me-linh-ha-noi/126197154.htm,Đất thổ cư,0,Chưa xác định,3.25,59.0,55.0,Mê Linh,2025-07-14
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-bac-tu-liem-ha-noi/126197144.htm#px=SR-special_display_ad-[PO-1][PL-default],Chung cư,3,Chưa xác định,2.65,58.0,46.0,Bắc Từ Liêm,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-long-bien-ha-noi/126135472.htm,"Nhà ngõ, hẻm",2,Nam,4.8,98.0,49.0,Long Biên,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-ha-dong-ha-noi/126196987.htm,"Nhà ngõ, hẻm",4,Chưa xác định,6.4,183.0,35.0,Hà Đông,2025-07-14
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-ha-dong-ha-noi/126196980.htm,Chung cư,3,Chưa xác định,5.4,47.0,115.0,Hà Đông,2025-07-14
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-ha-dong-ha-noi/126196883.htm,Chung cư,2,Chưa xác định,4.35,62.0,70.0,Hà Đông,2025-07-14
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-ha-dong-ha-noi/126196847.htm,Chung cư,2,Chưa xác định,3.4,52.0,65.0,Hà Đông,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/126196834.htm,"Nhà ngõ, hẻm",3,Chưa xác định,4.58,305.0,15.0,Thanh Xuân,2025-07-14
https://www.nhatot.com/mua-ban-dat-quan-cau-giay-ha-noi/126196830.htm#px=SR-special_display_ad-[PO-1][PL-default],Đất thổ cư,0,Chưa xác định,10.0,143.0,70.0,Cầu Giấy,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/126196811.htm#px=SR-special_display_ad-[PO-1][PL-default],"Nhà ngõ, hẻm",5,Chưa xác định,12.6,252.0,50.0,Đống Đa,2025-07-14
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-ha-dong-ha-noi/126196806.htm,Chung cư,2,Chưa xác định,4.45,53.0,84.0,Hà Đông,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-cau-giay-ha-noi/126196798.htm#px=SR-special_display_ad-[PO-1][PL-default],"Nhà ngõ, hẻm",3,Chưa xác định,7.55,252.0,30.0,Cầu Giấy,2025-07-14
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-ha-dong-ha-noi/126196768.htm,Chung cư,2,Chưa xác định,3.15,61.0,52.0,Hà Đông,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/126196754.htm,"Nhà ngõ, hẻm",5,Chưa xác định,17.0,304.0,56.0,Thanh Xuân,2025-07-14
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-ha-dong-ha-noi/126196715.htm,Chung cư,3,Chưa xác định,4.35,53.0,82.0,Hà Đông,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-nam-tu-liem-ha-noi/126196709.htm,"Nhà ngõ, hẻm",9,Chưa xác định,8.5,213.0,40.0,Nam Từ Liêm,2025-07-14
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-ha-dong-ha-noi/126196666.htm,Chung cư,3,Chưa xác định,4.85,43.0,112.0,Hà Đông,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-ha-dong-ha-noi/126196627.htm,"Nhà ngõ, hẻm",5,Chưa xác định,7.1,215.0,33.0,Hà Đông,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/126196511.htm#px=SR-special_display_ad-[PO-1][PL-default],"Nhà ngõ, hẻm",10,Chưa xác định,20.79,250.0,83.0,Thanh Xuân,2025-07-14
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/126196497.htm,Chung cư,2,Chưa xác định,4.72,74.0,64.0,Nam Từ Liêm,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-ha-dong-ha-noi/126196483.htm,"Nhà ngõ, hẻm",3,Chưa xác định,8.5,213.0,40.0,Hà Đông,2025-07-14
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-hoang-mai-ha-noi/126196443.htm,Chung cư,3,Chưa xác định,5.56,56.0,100.0,Hoàng Mai,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-huyen-thanh-tri-ha-noi/125334621.htm,"Nhà mặt phố, mặt tiền",10,Chưa xác định,198.0,619.0,320.0,Thanh Trì,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-huyen-ba-vi-ha-noi/123260573.htm,"Nhà mặt phố, mặt tiền",2,Tây Nam,3.15,3.9,800.0,Ba Vì,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-cau-giay-ha-noi/126196411.htm,"Nhà ngõ, hẻm",6,Chưa xác định,28.9,466.0,62.0,Cầu Giấy,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-bac-tu-liem-ha-noi/126196405.htm#px=SR-special_display_ad-[PO-1][PL-default],"Nhà ngõ, hẻm",3,Chưa xác định,8.2,171.0,48.0,Bắc Từ Liêm,2025-07-14
https://www.nhatot.com/mua-ban-dat-quan-long-bien-ha-noi/126196402.htm,Đất thổ cư,0,Chưa xác định,4.6,153.0,30.0,Long Biên,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/126156244.htm#px=SR-special_display_ad-[PO-1][PL-default],"Nhà ngõ, hẻm",3,Đông,6.35,212.0,30.0,Hoàng Mai,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/126196350.htm,"Nhà ngõ, hẻm",4,Chưa xác định,8.9,202.0,44.0,Thanh Xuân,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-long-bien-ha-noi/126196293.htm,"Nhà ngõ, hẻm",3,Chưa xác định,5.75,185.0,31.0,Long Biên,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-tay-ho-ha-noi/126196248.htm,"Nhà ngõ, hẻm",10,Chưa xác định,18.5,370.0,50.0,Tây Hồ,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-ba-dinh-ha-noi/126196236.htm,"Nhà ngõ, hẻm",9,Chưa xác định,12.8,284.0,45.0,Ba Đình,2025-07-14
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-hai-ba-trung-ha-noi/126196217.htm,Chung cư,2,Đông Nam,1.0,18.0,55.0,Hai Bà Trưng,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-long-bien-ha-noi/126196194.htm,"Nhà ngõ, hẻm",3,Chưa xác định,7.8,236.0,33.0,Long Biên,2025-07-14
https://www.nhatot.com/mua-ban-dat-huyen-thach-that-ha-noi/125764236.htm,Đất thổ cư,0,Chưa xác định,1.35,23.0,60.0,Thạch Thất,2025-07-14
