url,property_type,total_price,price_per_m2,area,location,date
https://www.nhatot.com/mua-ban-nha-dat-quan-ba-dinh-ha-noi/124156703.htm,"2 PN • Nhà ngõ, hẻm","7,2 tỷ",180 tr/m²,40 m²,Quận Ba Đình • 6 ngày trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-ba-dinh-ha-noi/125425220.htm,"5 PN • Nhà ngõ, hẻm","9,3 tỷ",179 tr/m²,52 m²,Quận Ba Đình • 6 ngày trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-ba-dinh-ha-noi/125425220.htm,"5 PN • Nhà ngõ, hẻm","9,3 tỷ",179 tr/m²,52 m²,Quận Ba Đình • 6 ngày trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/125337596.htm,"3 PN • Nhà ngõ, hẻm","8,1 tỷ",172 tr/m²,47 m²,Quận Đống Đa • 6 ngày trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/125337290.htm,"3 PN • Nhà ngõ, hẻm","7,7 tỷ",167 tr/m²,46 m²,Quận Đống Đa • 6 ngày trước,2025-07-14
https://www.nhatot.com/mua-ban-dat-huyen-dong-anh-ha-noi/126220569.htm,Đất thổ cư • Ngang 7.7 m,5 tỷ,50 tr/m²,101 m²,Huyện Đông Anh • 6 ngày trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/126220528.htm,"nhiều hơn 10 PN • Nhà ngõ, hẻm",13 tỷ,228 tr/m²,57 m²,Quận Thanh Xuân • 6 ngày trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-huyen-hoai-duc-ha-noi/126220464.htm,"3 PN • Hướng Nam • Nhà ngõ, hẻm","3,6 tỷ",71 tr/m²,51 m²,Huyện Hoài Đức • 6 ngày trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-nam-tu-liem-ha-noi/126220395.htm,"4 PN • Hướng Đông Nam • Nhà ngõ, hẻm","7,85 tỷ",207 tr/m²,38 m²,Quận Nam Từ Liêm • 6 ngày trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-cau-giay-ha-noi/126220368.htm,"3 PN • Nhà ngõ, hẻm",7 tỷ,233 tr/m²,30 m²,Quận Cầu Giấy • 6 ngày trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-tay-ho-ha-noi/126220364.htm,"3 PN • Nhà ngõ, hẻm","8,7 tỷ",235 tr/m²,37 m²,Quận Tây Hồ • 6 ngày trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-bac-tu-liem-ha-noi/126220361.htm,"4 PN • Nhà ngõ, hẻm","8,2 tỷ",152 tr/m²,54 m²,Quận Bắc Từ Liêm • 6 ngày trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-ha-dong-ha-noi/120565871.htm#px=SR-special_display_ad-[PO-1][PL-default],"4 PN • Nhà ngõ, hẻm","5,4 tỷ",120 tr/m²,45 m²,Quận Hà Đông • 6 ngày trước • Tin nổi bật,2025-07-14
https://www.nhatot.com/mua-ban-dat-huyen-hoai-duc-ha-noi/126220307.htm,Đất thổ cư • Ngang 6.5 m,"13,9 tỷ",164 tr/m²,85 m²,Huyện Hoài Đức • 6 ngày trước,2025-07-14
https://www.nhatot.com/mua-ban-dat-huyen-dong-anh-ha-noi/126220274.htm,Đất thổ cư • Ngang 6 m,"4,7 tỷ",61 tr/m²,77 m²,Huyện Đông Anh • 6 ngày trước,2025-07-14
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/124538470.htm,2 PN • Chung cư,"2,95 tỷ",49 tr/m²,60 m²,Huyện Gia Lâm • 6 ngày trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-nam-tu-liem-ha-noi/126220261.htm,"5 PN • Nhà mặt phố, mặt tiền",9 tỷ,209 tr/m²,43 m²,Quận Nam Từ Liêm • 6 ngày trước,2025-07-14
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/125079165.htm,1 PN • Chung cư,"1,75 tỷ",56 tr/m²,31 m²,Huyện Gia Lâm • 6 ngày trước,2025-07-14
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/123071765.htm,1 PN • Chung cư,"2,4 tỷ",51 tr/m²,47 m²,Huyện Gia Lâm • 6 ngày trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/126220137.htm,"3 PN • Nhà ngõ, hẻm","4,35 tỷ",174 tr/m²,25 m²,Quận Thanh Xuân • 6 ngày trước,2025-07-14
https://www.nhatot.com/mua-ban-dat-huyen-dong-anh-ha-noi/125165131.htm,Đất thổ cư • Ngang 4 m,"3,3 tỷ",59 tr/m²,56 m²,Huyện Đông Anh • 6 ngày trước,2025-07-14
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-hoang-mai-ha-noi/125482147.htm,3 PN • Chung cư,"6,38 tỷ",66 tr/m²,96 m²,Quận Hoàng Mai • 6 ngày trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/126220052.htm,"3 PN • Nhà ngõ, hẻm","4,3 tỷ",172 tr/m²,25 m²,Quận Thanh Xuân • 6 ngày trước,2025-07-14
https://www.nhatot.com/mua-ban-dat-huyen-me-linh-ha-noi/126219873.htm#px=SR-special_display_ad-[PO-1][PL-default],Đất thổ cư,"2,7 tỷ",36 tr/m²,75 m²,Huyện Mê Linh • 6 ngày trước • Tin nổi bật,2025-07-14
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/126219978.htm,1 PN • Chung cư,"1,84 tỷ",59 tr/m²,31 m²,Huyện Gia Lâm • 6 ngày trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-cau-giay-ha-noi/126219912.htm,"5 PN • Nhà mặt phố, mặt tiền",10 tỷ,182 tr/m²,55 m²,Quận Cầu Giấy • 6 ngày trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-hai-ba-trung-ha-noi/125308945.htm,4 PN • Hướng Đông Nam • Nhà phố liền kề,"27,5 tỷ",340 tr/m²,81 m²,Quận Hai Bà Trưng • 6 ngày trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-long-bien-ha-noi/126219854.htm#px=SR-special_display_ad-[PO-1][PL-default],"5 PN • Nhà ngõ, hẻm","9,35 tỷ",78 tr/m²,120 m²,Quận Long Biên • 6 ngày trước • Tin nổi bật,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/124972037.htm,"4 PN • Hướng Đông Nam • Nhà ngõ, hẻm","7,3 tỷ",166 tr/m²,44 m²,Quận Hoàng Mai • 6 ngày trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-ha-dong-ha-noi/126219829.htm,"4 PN • Hướng Đông • Nhà ngõ, hẻm","3,45 tỷ",96 tr/m²,36 m²,Quận Hà Đông • 6 ngày trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-ha-dong-ha-noi/126219815.htm,5 PN • Nhà phố liền kề,16 tỷ,320 tr/m²,50 m²,Quận Hà Đông • 6 ngày trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/126219810.htm,"4 PN • Nhà ngõ, hẻm","7,95 tỷ",199 tr/m²,40 m²,Quận Đống Đa • 6 ngày trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/126219807.htm,"5 PN • Nhà mặt phố, mặt tiền","6,9 tỷ",164 tr/m²,42 m²,Quận Thanh Xuân • 6 ngày trước,2025-07-14
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-hai-ba-trung-ha-noi/123973734.htm,3 PN • Hướng Nam • Chung cư,"10,8 tỷ",90 tr/m²,120 m²,Quận Hai Bà Trưng • 6 ngày trước,2025-07-14
https://www.nhatot.com/mua-ban-dat-huyen-gia-lam-ha-noi/126156275.htm,Đất thổ cư • Ngang 5 m,12 tỷ,200 tr/m²,60 m²,Huyện Gia Lâm • 6 ngày trước,2025-07-14
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/126219619.htm,2 PN • Chung cư,3 tỷ,50 tr/m²,60 m²,Huyện Gia Lâm • 6 ngày trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/125429316.htm,"6 PN • Nhà ngõ, hẻm","8,95 tỷ",172 tr/m²,52 m²,Quận Đống Đa • 6 ngày trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/125536369.htm,"4 PN • Nhà ngõ, hẻm","7,09 tỷ",173 tr/m²,41 m²,Quận Đống Đa • 6 ngày trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/124928125.htm,"3 PN • Nhà ngõ, hẻm","7,5 tỷ",192 tr/m²,39 m²,Quận Đống Đa • 6 ngày trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/124873233.htm,"4 PN • Nhà ngõ, hẻm","7,2 tỷ",176 tr/m²,41 m²,Quận Đống Đa • 6 ngày trước,2025-07-14
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-hoang-mai-ha-noi/126219553.htm,"nhiều hơn 10 PN • Căn hộ dịch vụ, mini","32,4 tỷ",270 tr/m²,120 m²,Quận Hoàng Mai • 6 ngày trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/125542835.htm,"5 PN • Nhà ngõ, hẻm","6,7 tỷ",163 tr/m²,41 m²,Quận Đống Đa • 6 ngày trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/125412622.htm,"4 PN • Nhà ngõ, hẻm","7,96 tỷ",185 tr/m²,43 m²,Quận Đống Đa • 6 ngày trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/125744990.htm,"4 PN • Nhà ngõ, hẻm","8,64 tỷ",184 tr/m²,47 m²,Quận Đống Đa • 6 ngày trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/125428549.htm,"4 PN • Nhà ngõ, hẻm","7,5 tỷ",174 tr/m²,43 m²,Quận Đống Đa • 6 ngày trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/125414309.htm,"5 PN • Nhà ngõ, hẻm","8,35 tỷ",178 tr/m²,47 m²,Quận Đống Đa • 6 ngày trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/125415008.htm,"4 PN • Nhà ngõ, hẻm","7,89 tỷ",202 tr/m²,39 m²,Quận Đống Đa • 6 ngày trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/125344968.htm,"6 PN • Nhà ngõ, hẻm","9,7 tỷ",249 tr/m²,39 m²,Quận Đống Đa • 6 ngày trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/126219505.htm,"2 PN • Nhà ngõ, hẻm","2,3 tỷ",92 tr/m²,25 m²,Quận Thanh Xuân • 6 ngày trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-cau-giay-ha-noi/126219478.htm,"4 PN • Nhà mặt phố, mặt tiền","8,7 tỷ",189 tr/m²,46 m²,Quận Cầu Giấy • 6 ngày trước,2025-07-14
https://www.nhatot.com/mua-ban-dat-huyen-thach-that-ha-noi/125304411.htm,Đất thổ cư • Ngang 5.79 m,"2,5 tỷ",42 tr/m²,60 m²,Huyện Thạch Thất • 6 ngày trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/126219453.htm,"4 PN • Nhà ngõ, hẻm","34,4 tỷ",299 tr/m²,115 m²,Quận Thanh Xuân • 6 ngày trước,2025-07-14
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/126219452.htm,1 PN • Chung cư,"2,53 tỷ",54 tr/m²,47 m²,Huyện Gia Lâm • 6 ngày trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-nam-tu-liem-ha-noi/126219444.htm,"5 PN • Nhà mặt phố, mặt tiền",7 tỷ,152 tr/m²,46 m²,Quận Nam Từ Liêm • 6 ngày trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-hai-ba-trung-ha-noi/126219411.htm,"nhiều hơn 10 PN • Nhà mặt phố, mặt tiền",171 tỷ,609 tr/m²,281 m²,Quận Hai Bà Trưng • 6 ngày trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-bac-tu-liem-ha-noi/125578887.htm,"4 PN • Nhà ngõ, hẻm","5,2 tỷ",105 tr/m²,50 m²,Quận Bắc Từ Liêm • 6 ngày trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/126219346.htm,"4 PN • Nhà ngõ, hẻm","12,9 tỷ",287 tr/m²,45 m²,Quận Thanh Xuân • 6 ngày trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-huyen-dong-anh-ha-noi/124800984.htm,"2 PN • Nhà ngõ, hẻm","2,35 tỷ",69 tr/m²,34 m²,Huyện Đông Anh • 6 ngày trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-ha-dong-ha-noi/122764906.htm#px=SR-special_display_ad-[PO-1][PL-default],3 PN • Nhà phố liền kề,"15,8 tỷ",316 tr/m²,50 m²,Quận Hà Đông • 6 ngày trước • Tin nổi bật,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-ba-dinh-ha-noi/126219314.htm,"3 PN • Nhà ngõ, hẻm","8,65 tỷ",247 tr/m²,35 m²,Quận Ba Đình • 6 ngày trước,2025-07-14
https://www.nhatot.com/mua-ban-dat-huyen-dong-anh-ha-noi/125985859.htm,Đất thổ cư,"3,05 tỷ",76 tr/m²,40 m²,Huyện Đông Anh • 6 ngày trước,2025-07-14
https://www.nhatot.com/mua-ban-dat-huyen-dong-anh-ha-noi/125468505.htm,Đất thổ cư • Ngang 5 m,"5,85 tỷ",59 tr/m²,99 m²,Huyện Đông Anh • 6 ngày trước,2025-07-14
https://www.nhatot.com/mua-ban-dat-huyen-dong-anh-ha-noi/124485343.htm,Đất thổ cư,"7,9 tỷ",123 tr/m²,64 m²,Huyện Đông Anh • 6 ngày trước,2025-07-14
https://www.nhatot.com/mua-ban-dat-huyen-dong-anh-ha-noi/124958140.htm,Đất thổ cư,"3,5 tỷ",78 tr/m²,45 m²,Huyện Đông Anh • 6 ngày trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-ha-dong-ha-noi/126219249.htm,"3 PN • Nhà mặt phố, mặt tiền",6 tỷ,171 tr/m²,35 m²,Quận Hà Đông • 6 ngày trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-huyen-dong-anh-ha-noi/125688081.htm,"2 PN • Nhà ngõ, hẻm","4,55 tỷ",103 tr/m²,44 m²,Huyện Đông Anh • 6 ngày trước,2025-07-14
https://www.nhatot.com/mua-ban-dat-huyen-dong-anh-ha-noi/125379381.htm,Đất thổ cư • Ngang 4.3 m,"4,5 tỷ",94 tr/m²,48 m²,Huyện Đông Anh • 6 ngày trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-cau-giay-ha-noi/126219213.htm#px=SR-special_display_ad-[PO-1][PL-default],"3 PN • Nhà ngõ, hẻm","7,35 tỷ",199 tr/m²,37 m²,Quận Cầu Giấy • 6 ngày trước • Tin nổi bật,2025-07-14
https://www.nhatot.com/mua-ban-dat-huyen-dong-anh-ha-noi/124843343.htm,Đất thổ cư,"3,99 tỷ",83 tr/m²,48 m²,Huyện Đông Anh • 6 ngày trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/126219205.htm,"5 PN • Nhà ngõ, hẻm","7,65 tỷ",191 tr/m²,40 m²,Quận Thanh Xuân • 6 ngày trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-ha-dong-ha-noi/123279054.htm#px=SR-special_display_ad-[PO-1][PL-default],"7 PN • Nhà ngõ, hẻm","13,9 tỷ",348 tr/m²,40 m²,Quận Hà Đông • 6 ngày trước • Tin nổi bật,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/126219192.htm,"4 PN • Nhà ngõ, hẻm","7,4 tỷ",195 tr/m²,38 m²,Quận Thanh Xuân • 6 ngày trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/126219061.htm,5 PN • Nhà phố liền kề,32 tỷ,340 tr/m²,94 m²,Quận Hoàng Mai • 6 ngày trước,2025-07-14
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-thanh-xuan-ha-noi/125299625.htm,3 PN • Hướng Đông Bắc • Chung cư,7 tỷ,58 tr/m²,120 m²,Quận Thanh Xuân • 6 ngày trước,2025-07-14
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/126218935.htm,2 PN • Chung cư,"3,5 tỷ",50 tr/m²,70 m²,Huyện Gia Lâm • 6 ngày trước,2025-07-14
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-bac-tu-liem-ha-noi/125806009.htm,"nhiều hơn 10 PN • Căn hộ dịch vụ, mini","17,8 tỷ",162 tr/m²,110 m²,Quận Bắc Từ Liêm • 6 ngày trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-bac-tu-liem-ha-noi/125805431.htm,"nhiều hơn 10 PN • Nhà ngõ, hẻm","17,8 tỷ",162 tr/m²,110 m²,Quận Bắc Từ Liêm • 6 ngày trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-cau-giay-ha-noi/123801234.htm,"nhiều hơn 10 PN • Nhà ngõ, hẻm","13,8 tỷ",230 tr/m²,60 m²,Quận Cầu Giấy • 6 ngày trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-bac-tu-liem-ha-noi/124972965.htm,"4 PN • Nhà ngõ, hẻm","9,5 tỷ",173 tr/m²,55 m²,Quận Bắc Từ Liêm • 6 ngày trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/126218804.htm,"4 PN • Nhà mặt phố, mặt tiền","8,2 tỷ",241 tr/m²,34 m²,Quận Thanh Xuân • 6 ngày trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/123152549.htm,"5 PN • Nhà ngõ, hẻm","13,5 tỷ",241 tr/m²,56 m²,Quận Thanh Xuân • 6 ngày trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/123151587.htm,"4 PN • Nhà ngõ, hẻm","14,5 tỷ",264 tr/m²,55 m²,Quận Thanh Xuân • 6 ngày trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/123151587.htm,"4 PN • Nhà ngõ, hẻm","14,5 tỷ",264 tr/m²,55 m²,Quận Thanh Xuân • 6 ngày trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-bac-tu-liem-ha-noi/125755129.htm,"4 PN • Nhà mặt phố, mặt tiền","10,9 tỷ",168 tr/m²,65 m²,Quận Bắc Từ Liêm • 6 ngày trước,2025-07-14
https://www.nhatot.com/mua-ban-dat-quan-bac-tu-liem-ha-noi/124409166.htm,Đất thổ cư,13 tỷ,151 tr/m²,86 m²,Quận Bắc Từ Liêm • 6 ngày trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-cau-giay-ha-noi/123802944.htm,"nhiều hơn 10 PN • Nhà ngõ, hẻm","13,8 tỷ",230 tr/m²,60 m²,Quận Cầu Giấy • 6 ngày trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/126218641.htm,"5 PN • Nhà ngõ, hẻm","10,5 tỷ",276 tr/m²,38 m²,Quận Thanh Xuân • 6 ngày trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-tay-ho-ha-noi/126218608.htm,"3 PN • Hướng Bắc • Nhà ngõ, hẻm","7,35 tỷ",216 tr/m²,34 m²,Quận Tây Hồ • 6 ngày trước,2025-07-14
https://www.nhatot.com/mua-ban-dat-huyen-phuc-tho-ha-noi/126174455.htm#px=SR-special_display_ad-[PO-1][PL-default],Đất thổ cư • Ngang 7 m,"11,5 tỷ",37 tr/m²,312 m²,Huyện Phúc Thọ • 6 ngày trước • Tin nổi bật,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-huyen-thanh-tri-ha-noi/126218569.htm,"4 PN • Nhà ngõ, hẻm","5,85 tỷ",110 tr/m²,53 m²,Huyện Thanh Trì • 6 ngày trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-long-bien-ha-noi/125900082.htm,"3 PN • Nhà ngõ, hẻm","7,9 tỷ",203 tr/m²,39 m²,Quận Long Biên • 6 ngày trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-bac-tu-liem-ha-noi/124798949.htm#px=SR-special_display_ad-[PO-1][PL-default],"5 PN • Nhà mặt phố, mặt tiền","7,05 tỷ",191 tr/m²,37 m²,Quận Bắc Từ Liêm • 6 ngày trước • Tin nổi bật,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-nam-tu-liem-ha-noi/124791246.htm#px=SR-special_display_ad-[PO-1][PL-default],"5 PN • Nhà ngõ, hẻm","7,15 tỷ",204 tr/m²,35 m²,Quận Nam Từ Liêm • 6 ngày trước • Tin nổi bật,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-nam-tu-liem-ha-noi/124791296.htm#px=SR-special_display_ad-[PO-1][PL-default],"3 PN • Nhà mặt phố, mặt tiền","6,3 tỷ",210 tr/m²,30 m²,Quận Nam Từ Liêm • 6 ngày trước • Tin nổi bật,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-bac-tu-liem-ha-noi/124799060.htm#px=SR-special_display_ad-[PO-1][PL-default],"4 PN • Nhà mặt phố, mặt tiền","8,5 tỷ",170 tr/m²,50 m²,Quận Bắc Từ Liêm • 6 ngày trước • Tin nổi bật,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-cau-giay-ha-noi/126218511.htm#px=SR-special_display_ad-[PO-1][PL-default],"9 PN • Nhà ngõ, hẻm","9,5 tỷ",173 tr/m²,55 m²,Quận Cầu Giấy • 6 ngày trước • Tin nổi bật,2025-07-14
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-tay-ho-ha-noi/120553462.htm,2 PN • Chung cư,"1,98 tỷ",38 tr/m²,52 m²,Quận Tây Hồ • 6 ngày trước,2025-07-14
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/122792139.htm,1 PN • Chung cư,"1,12 tỷ",32 tr/m²,35 m²,Quận Nam Từ Liêm • 6 ngày trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-ha-dong-ha-noi/126218399.htm,"3 PN • Nhà ngõ, hẻm","3,31 tỷ",110 tr/m²,30 m²,Quận Hà Đông • 6 ngày trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/126218395.htm,"5 PN • Nhà ngõ, hẻm","8,4 tỷ",127 tr/m²,66 m²,Quận Đống Đa • 6 ngày trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-ba-dinh-ha-noi/126218361.htm,"8 PN • Nhà ngõ, hẻm","13,7 tỷ",185 tr/m²,74 m²,Quận Ba Đình • 6 ngày trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/122324375.htm,"3 PN • Nhà ngõ, hẻm",3 tỷ,143 tr/m²,21 m²,Quận Hoàng Mai • 6 ngày trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/126218321.htm,"4 PN • Nhà ngõ, hẻm","7,3 tỷ",197 tr/m²,37 m²,Quận Thanh Xuân • 6 ngày trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/122544185.htm,"3 PN • Nhà ngõ, hẻm","3,73 tỷ",93 tr/m²,40 m²,Quận Hoàng Mai • 6 ngày trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/124453431.htm,"4 PN • Nhà ngõ, hẻm","6,95 tỷ",165 tr/m²,42 m²,Quận Hoàng Mai • 6 ngày trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/123278328.htm,"4 PN • Nhà ngõ, hẻm","8,5 tỷ",113 tr/m²,75 m²,Quận Hoàng Mai • 6 ngày trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/125473250.htm,"4 PN • Hướng Đông • Nhà ngõ, hẻm","9,2 tỷ",204 tr/m²,45 m²,Quận Hoàng Mai • 6 ngày trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/125548392.htm,"4 PN • Nhà ngõ, hẻm","16,5 tỷ",206 tr/m²,80 m²,Quận Hoàng Mai • 6 ngày trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/124582996.htm,"2 PN • Nhà ngõ, hẻm","8,199 tỷ",132 tr/m²,62 m²,Quận Hoàng Mai • 6 ngày trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/125058146.htm,"4 PN • Nhà ngõ, hẻm","8,25 tỷ",179 tr/m²,46 m²,Quận Hoàng Mai • 6 ngày trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/125058198.htm,"4 PN • Nhà ngõ, hẻm","8,3 tỷ",184 tr/m²,45 m²,Quận Hoàng Mai • 6 ngày trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/125058284.htm,"4 PN • Nhà ngõ, hẻm","8,95 tỷ",179 tr/m²,50 m²,Quận Hoàng Mai • 6 ngày trước,2025-07-14
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-dong-da-ha-noi/125513329.htm,3 PN • Chung cư,"14,3 tỷ",91 tr/m²,157 m²,Quận Đống Đa • 6 ngày trước,2025-07-14
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-hoang-mai-ha-noi/126218188.htm,"2 PN • Tập thể, cư xá","1,96 tỷ",56 tr/m²,35 m²,Quận Hoàng Mai • 6 ngày trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-hai-ba-trung-ha-noi/125484242.htm,"3 PN • Nhà ngõ, hẻm","6,35 tỷ",198 tr/m²,32 m²,Quận Hai Bà Trưng • 6 ngày trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/126218164.htm,"3 PN • Nhà ngõ, hẻm","4,24 tỷ",141 tr/m²,30 m²,Quận Đống Đa • 6 ngày trước,2025-07-14
